,Unnamed: 0,prefix,input_text,target_text
7565,7565,webNLG,Understanding | knowledge_skills | as a product owner you,Understanding that as a product owner you are the advocate of the user
7566,7566,webNLG,Developing ability | knowledge_skills | clearly communicate product needs and intent,Developing ability to clearly communicate product needs and intent
7567,7567,webNLG,"Experience | Experience_skills | developing solutions for wealth , asset management , trading or similar","Experience in developing solutions for wealth, asset management, trading or similar"
7568,7568,webNLG,ability | knowledge_skills | handle multiple priorities / deadlines without compromising quality,Demonstrates ability to handle multiple priorities / deadlines without compromising quality
7569,7569,webNLG,"Developing ability | knowledge_skills | incorporate user needs , business needs , and technical constraints / opportunities into the product development process","Developing ability to incorporate user needs, business needs, and technical constraints/opportunities into the product development process"
7570,7570,webNLG,Experience | Experience_skills | outsourced shared service centres, Experience with outsourced shared service centres is desirable
7571,7571,webNLG,intelligence | knowledge_skills | support the business at a strategic level,Develop focused insight and intelligence to support the business at a strategic level
7572,7572,webNLG,Substantial experience | Experience_skills | an Insight role ( or postgraduate equivalent ),Substantial experience in an Insight role (or postgraduate equivalent)
7573,7573,webNLG,Proficiency | knowledge_skills | Data visualisation tool && Proficiency | knowledge_skills | Tableau && Proficiency | knowledge_skills | Power Bi,"Proficiency in Data visualisation tool such as Tableau, Power Bi etc"
7574,7574,webNLG,A background | Experience_skills | Telecommunication && A background | Experience_skills | other subscription - based environments highly beneficial, A background in Telecommunication or other subscription-based environments highly beneficial
7575,7575,webNLG,"Experience | Experience_skills | working with a data visualisation tools such as Tableau , PowerBI , Qlik , Looker , etc"," Experience working with a data visualisation tools such as Tableau, PowerBI, Qlik, Looker, etc"
7576,7576,webNLG,Good understanding | knowledge_skills | option pricing theory && Good understanding | knowledge_skills | associated numerical methods ( Monte Carlo ) && Good understanding | knowledge_areas | option pricing theory,Good understanding of option pricing theory and associated numerical methods (Monte Carlo)
7577,7577,webNLG,Basic knowledge | knowledge_skills | numerical optimization methods,Basic knowledge of numerical optimization methods
7578,7578,webNLG,Ability | knowledge_skills | communicate complex issues to non - specialist audiences,Ability to communicate complex issues to non-specialist audiences
7579,7579,webNLG,Proven experience | Experience_skills | a dedicated Data analytics or Business Intelligence role && Proven experience | Experience_skills | using Qlik - products," Proven experience in a dedicated Data analytics or Business Intelligence role, preferably using Qlik-products"
7580,7580,webNLG,"Ability | knowledge_skills | pivot between strategic , operational and technical thinking & communication across different stakeholder groups","Ability to pivot between strategic, operational and technical thinking & communication across different stakeholder groups"
7581,7581,webNLG,Ability | knowledge_skills | influence && Ability | knowledge_skills | partner && Ability | knowledge_skills | challenge thinking && Ability | knowledge_skills | drive innovation," Ability to influence, partner, challenge thinking and drive innovation"
7582,7582,webNLG,the ability | knowledge_skills | generate buy in across an organisation && Previous experience | Experience_skills | a stakeholder management - heavy role," Previous experience in a stakeholder management-heavy role, and the ability to generate buy in across an organisation"
7583,7583,webNLG,Experience | Experience_skills | recent iterations of Qlik NPrinting ( v17 + ) front end design ( PPT and XLS ), Experience of recent iterations of Qlik NPrinting (v17+) front end design (PPT and XLS)
7584,7584,webNLG,Experience | Experience_skills | Python & SQL, Experience with Python & SQL
7585,7585,webNLG,Experience | Experience_skills | Qlik Sense front end design, Experience of Qlik Sense front end design
7586,7586,webNLG,The ability | knowledge_skills | work independently and as part of a team,The ability to work independently and as part of a team
7587,7587,webNLG,The ability | knowledge_skills | work to precise timescales and deadlines,The ability to work to precise timescales and deadlines
7588,7588,webNLG,Previous experience | Experience_skills | a similar role,Previous experience in a similar role
