,Unnamed: 0,prefix,input_text,target_text
7304,7304,webNLG,Proven experience | Experience_areas | Business Intelligence && Proven experience | Experience_skills | using Qlik - products && Proven experience | Experience_skills | a dedicated Data analytics or," Proven experience in a dedicated Data analytics or Business Intelligence role, preferably using Qlik-products"
7305,7305,webNLG,"Ability | knowledge_skills | pivot between strategic , operational and technical thinking & communication across different stakeholder groups","Ability to pivot between strategic, operational and technical thinking & communication across different stakeholder groups"
7306,7306,webNLG,"Ability | knowledge_skills | influence , && Ability | knowledge_skills | challenge thinking && Ability | knowledge_skills | partner ,"," Ability to influence, partner, challenge thinking and drive innovation"
7307,7307,webNLG,ability | knowledge_skills | generate buy in across an organisation," Previous experience in a stakeholder management-heavy role, and the ability to generate buy in across an organisation"
7308,7308,webNLG,Experience | Experience_skills | recent iterations of Qlik NPrinting ( v17 + ) front end design ( PPT and XLS ), Experience of recent iterations of Qlik NPrinting (v17+) front end design (PPT and XLS)
7309,7309,webNLG,Experience | Experience_skills | Python & SQL, Experience with Python & SQL
7310,7310,webNLG,Experience | Experience_skills | Qlik Sense front end design, Experience of Qlik Sense front end design
7311,7311,webNLG,The ability | knowledge_skills | work independently and as part of a team,The ability to work independently and as part of a team
7312,7312,webNLG,The ability | knowledge_skills | work to precise timescales and deadlines,The ability to work to precise timescales and deadlines
7313,7313,webNLG,Previous experience | Experience_skills | a similar role,Previous experience in a similar role
7314,7314,webNLG,"Experience | Experience_skills | managing , testing and monitoring of WFMS systems and infrastructure","Experience managing, testing and monitoring of WFMS systems and infrastructure"
7315,7315,webNLG,Experience | Experience_skills | driving incremental improvements && Experience | Experience_skills | owning complex system issues and,Experience owning complex system issues and driving incremental improvements
7316,7316,webNLG,"The ability | knowledge_skills | set , agree , and monitor , objectives and targets","The ability to set, agree, and monitor, objectives and targets"
7317,7317,webNLG,A track record | Experience_skills | managing systems to deliver high quality service,A track record of managing systems to deliver high quality service
7318,7318,webNLG,The ability | knowledge_skills | develop and maintain positive relationships with peers & internal parties,The ability to develop and maintain positive relationships with peers & internal parties
7319,7319,webNLG,"the | knowledge_skills | analyse , report and make recommendations , on such effectively && ability | knowledge_skills | analyse , report and make recommendations , on such effectively","A methodical approach to issue resolution and the ability to analyse, report and make recommendations, on such effectively"
7320,7320,webNLG,"Experience | Experience_skills | working with multiple , often complex , IT systems and processes","Experience working with multiple, often complex, IT systems and processes"
7321,7321,webNLG,The ability | knowledge_skills | make effective and balanced decisions based on information available at the time,The ability to make effective and balanced decisions based on information available at the time
7322,7322,webNLG,Experience | Experience_skills | SAS Base / SQL && Experience | Experience_skills | similar programming language,Experience in SAS Base / SQL or similar programming language
7323,7323,webNLG,Ability | knowledge_skills | work with other departments && Ability | knowledge_skills | liaise,Ability to liaise and work with other departments
7324,7324,webNLG,Ability | knowledge_skills | supervise and train other members of staff if needed,Ability to supervise and train other members of staff if needed
7325,7325,webNLG,Ability | knowledge_skills | generate ideas to challenge existing business practices,Ability to generate ideas to challenge existing business practices
7326,7326,webNLG,V | Experience_skills | ##ulnerability assessments, Vulnerability assessments
7327,7327,webNLG,Strong experience | Experience_skills | SQL Server,Strong experience with SQL Server
7328,7328,webNLG,Strong experience | Experience_skills | MS Excel,Strong experience with MS Excel
7329,7329,webNLG,Experience | Experience_skills | Power BI && Experience | Experience_skills | using data visualisation tools -,Experience using data visualisation tools - such as Power BI
